,Unnamed: 0,match,time,slot,text,target
6067,53894,2606,383.77295,0,it's for you,0.0
6068,53900,2606,394.30375,9,thats so nice,0.0
6069,53901,2606,399.10255,0,no pls 2 for me 2 for you,0.0
6070,53906,2606,725.45625,9,read my name,0.0
6071,53907,2606,1181.54485,6,pro player,0.0
6072,54019,2610,1013.59422,1,like watching scarry movie,0.0
6073,54020,2610,1018.85962,8,scary,0.0
6074,54021,2610,1023.45852,8,there are no scars,0.0
6075,54029,2610,1192.55052,3,scary,0.0
6076,54038,2610,1328.45072,8,scarry!!,0.0
6077,54054,2611,1667.99268,1,end this pls,0.0
6078,54056,2611,2009.50258,1,bait of the year,0.0
6079,54111,2614,1929.1458,5,top,0.0
6080,54237,2619,283.6974,8,suck m cock,2.0
6081,54239,2619,349.34804,6,she is just having good time with creeps,0.0
6082,54240,2619,360.87856,0,no good time here,0.0
6083,54243,2619,1930.4157,0,phoenix chocked xD,0.0
6084,54245,2619,2752.516,9,Is he playing with dial-up?,0.0
6085,54273,2623,-228.404655,3,happy new year,0.0
6086,54276,2623,-206.06838,3,rmk see u all next year,0.0
6087,54277,2623,-191.39858,3,wtf drow came back,1.0
6088,54281,2623,-159.59179,3,lets go baby,0.0
6089,54284,2623,1921.8421,7,yea this team didnt have a good attitude,0.0
6090,54286,2623,2087.2053,5,we have noob cary,2.0
6091,54287,2623,2090.5501,3,happy new year,0.0
6092,54288,2623,2127.7435,5,fucking idiot team,2.0
6093,54295,2623,2200.6919,5,you have good team,0.0
6094,54297,2623,2260.596,0,commend my team,0.0
6095,54298,2624,871.12058,7,worth? ,0.0
6096,54308,2625,431.52799,4,LOOK AT MY CREPS BLOCKING ME,0.0
6097,54388,2627,811.70178,1,guys your dota have very high lvls,0.0
6098,54389,2627,812.70158,1,Wtf?,1.0
6099,54390,2627,816.10078,1,account buyers?,0.0
6100,54393,2627,865.82198,1,wtf i thought SEA Asia got too many noobn,2.0
6101,54394,2627,868.95448,1,also JApan,0.0
6102,54438,2629,1980.07879,8,am solo win,0.0
6103,54442,2629,1980.07879,8,and?,0.0
6104,54453,2629,2146.21139,2,bounty has 3k gold,0.0
6105,54454,2629,2154.84079,2,cant buy wards or detection,0.0
6106,54462,2629,2177.98629,2,the duel of the retards,0.0
6107,54470,2629,2294.85099,3,why i play and try for win,0.0
6108,54471,2629,2298.39649,3,with this idiots,2.0
6109,54474,2629,2317.79579,3,only report,0.0
6110,54475,2629,2320.20399,3,this elder,0.0
6111,54476,2629,2332.64649,3,and bh,0.0
6112,54481,2629,2391.84809,8,solo win,0.0
6113,54485,2629,2406.69869,3,bh buy divine,0.0
6114,54486,2629,2408.50479,3,and drop,0.0
6115,54524,2632,1792.36554,9,report lich pls,0.0
6116,54530,2632,1878.79324,9,silver edge for bb with 3k hp xd,0.0
6117,54531,2632,1905.81864,9,best crono,0.0
6118,54561,2633,1125.39192,3,my hc is weaver,0.0
6119,54564,2633,1869.38892,2,weaver handless,0.0
6120,54569,2633,1892.60122,2,whatsoever,0.0
6121,54573,2633,1911.79992,8,I agree,0.0
6122,54576,2633,1985.04942,2,stop camping the fount,0.0
6123,54621,2635,539.13504,9,russians is love,0.0
6124,54662,2637,2215.69844,2,WHAT THE FUCKJ IS MY BANE DOJNG,1.0
6125,54665,2637,2268.61194,2,thanks for FUCKING plAYNI,1.0
6126,54668,2637,2329.68664,2,apparently,0.0
6127,54669,2637,2332.83074,2,i lose the game,0.0
6128,54671,2637,2533.44744,0,finsih,0.0
6129,54679,2638,2025.45833,4,course I throw stun at the one guy who gets speared way out or reach by magnus,0.0
6130,54692,2640,-79.09584,5,nice hair cm,0.0
6131,54693,2640,-69.29375,4,Sex?,1.0
6132,54696,2640,-53.89046,5,what sex? it just a compliment,1.0
6133,54705,2640,1645.4649,4,report this cunt,2.0
6134,54706,2640,1648.3975,5,where is he?,0.0
6135,54707,2640,1660.3945,4,show me ur pussy,2.0
6136,54708,2640,1671.9251,4,rip english,0.0
6137,54726,2641,-47.92162,5,merry xmas guys hohoho,0.0
6138,54728,2641,-38.79052,1,bitches and hoes,2.0
6139,54729,2641,-34.32495,8,merry xmas! :=),0.0
6140,54734,2641,1300.18248,2,ill wish u a merry xmas and hook u,0.0
6141,54736,2641,1582.91348,2,baited,0.0
6142,54836,2644,1208.50494,5,report this meepo,0.0
6143,54839,2644,1212.97044,6,and Game ruiner,0.0
6144,54841,2644,1261.89184,9,What a game,0.0
6145,54846,2644,1455.37794,5,5k hrs this meepo lmao,0.0
6146,54852,2644,1768.98364,1,rofl,0.0
6147,54854,2644,1821.42884,8,this game is unwinnable,0.0
6148,54855,2644,1824.57294,8,with feeding meepo,0.0
6149,54861,2644,1903.30774,8,to feed,0.0
6150,54862,2644,1914.61294,8,typical russian scum,2.0
6151,54863,2644,1921.30244,8,son of a whore and donkey,2.0
6152,54875,2644,2202.29284,3,rly?,0.0
6153,54883,2644,2229.25134,5,you wouldnt win if we didnt have this meepo feeding,0.0
6154,54915,2645,896.34784,6,fucking russiano,2.0
6155,54929,2645,896.54774,6,im such a bitch,0.0
6156,54942,2645,921.44164,6,CYKA RUSSKI,2.0
6157,54953,2645,2215.83314,6,plz report brood and rubick,0.0
6158,54955,2645,2227.87414,2,and u,0.0
6159,54956,2645,2233.15894,6,for what?,0.0
6160,54958,2645,2242.18964,6,on fountain,0.0
6161,54965,2646,-12.5636,0,tree are you done top,0.0
6162,54969,2646,-5.63196,7,wtf is this,0.0
6163,54970,2646,47.82166,0,last tree xD,0.0
6164,54971,2646,311.65728,7,that tree cutting worked out well,0.0
6165,54972,2646,319.92188,7,treant is getting nothing,0.0
6166,54973,2646,330.51932,7,and you're dead,0.0
6167,54975,2646,339.38382,0,pudge is just dicking around,2.0
6168,54979,2646,864.25568,1,report this monkey wk,0.0
6169,54980,2646,866.98828,1,fucking divine 3,1.0
6170,54981,2646,869.72098,1,but acts like herlad 1,0.0
6171,54982,2646,876.78588,4,sick insult,0.0
6172,54984,2646,941.77008,0,idk how the fuck he feeds so much,1.0
6173,54987,2646,993.89068,8,worth it?,0.0
6174,54988,2646,1040.74588,0,so the results of me cutting down trees led to my no regen wk 6 deaths,0.0
6175,54989,2646,1042.34548,0,sounds good,0.0
6176,54994,2646,1121.85938,2,how much you charge a night?,0.0
6177,54997,2646,1161.31648,1,dont forget to report wk pls thanks,0.0
6178,55005,2646,1243.86298,1,report wk pls thnaks,0.0
6179,55007,2646,1246.99548,8,treants hc,0.0
6180,55025,2649,824.36537,2,throne,0.0
6181,55057,2652,2465.4031,4,wp focus sf,0.0
6182,55062,2652,2937.3106,1,:C,0.0
6183,55069,2652,2964.0015,0,why yiu focus him ,0.0
6184,55073,2652,2996.0773,1,COMEND SUP,0.0
6185,55127,2654,2337.7045,5,report Team!,0.0
6186,55131,2654,2769.977,3,PIKE CADA 4SEC,0.0
6187,55165,2655,1495.70148,5,not allowing them to leave the base,0.0
6188,55171,2656,11.49719,8,pls wait,0.0
6189,55173,2656,14.36316,2,Srry,0.0
6190,55174,2656,14.36316,2,wrong click,0.0
6191,55189,2658,900.81335,9,why not,0.0
6192,55196,2658,2090.00845,9,rofl,0.0
6193,55197,2658,2137.83805,7,Ez threow,0.0
6194,55204,2658,2274.30285,1,pause ofr?,0.0
6195,55205,2658,2282.86535,1,hey,0.0
6196,55207,2658,2285.40735,1,pause for?,0.0
6197,55208,2658,2305.67645,1,cant talk now?,0.0
6198,55211,2658,2322.93525,1,Too,0.0
6199,55212,2658,2323.73805,3,no more easy?,0.0
6200,55220,2658,2439.53235,5,they want mega,0.0
6201,55222,2658,2447.29205,3,hey,0.0
6202,55223,2658,2448.89765,3,easy plz?,0.0
6203,55225,2658,2453.37955,1,that enigma is the noob huskar last game,0.0
6204,55228,2658,2459.40005,3,easy???,0.0
6205,55238,2658,2464.14955,5,WE HAVE NOOB SF,0.0
6206,55242,2658,2465.72155,7,cre pickers,0.0
6207,55246,2659,620.11527,0,in game,0.0
6208,55255,2659,2341.10743,6,nice buybacks bro,0.0
6209,55257,2659,2366.46043,3,new record,0.0
6210,55269,2659,2465.73183,6,this AA,0.0
6211,55272,2659,2475.49843,0,please respect divine3,0.0
6212,55275,2659,2482.99063,5,this spec ios the nicest carry SEa,0.0
6213,55281,2659,2580.99113,9,because u are gh,0.0
6214,55283,2659,2643.50403,7,this zeus,0.0
6215,55284,2659,2645.37713,7,is blanaced,0.0
6216,55335,2663,2171.7174,6,once bitten twice shy ,0.0
6217,55338,2663,2912.5409,8,my team suck hard,2.0
6218,55344,2664,75.18163,0,GG this fuckin shit moron meepo ,2.0
6219,55355,2664,2319.0202,0,he is 1 idot player ,2.0
6220,55356,2664,2329.1212,0,fuckin boster nooob,2.0
6221,55362,2665,1512.26408,2,we are roshing,0.0
6222,55423,2667,2055.30192,1,worth a shot,0.0
6223,55433,2668,-22.2279,3,no tt please :(,0.0
6224,55447,2669,-88.4784,6,timber pick,0.0
6225,55449,2669,-88.4784,6,mercy please,0.0
6226,55553,2677,1755.48344,4,ya tozhe pudge,0.0
6227,55580,2678,1515.8632,6,GO END NO TEAM WORK,0.0
6228,55581,2678,1534.592,6,ALL SOLO GAMING,0.0
6229,55587,2678,1861.0554,2,commend ty,0.0
6230,55589,2678,1894.5027,2,end and then def?,0.0
6231,55598,2678,2048.9622,2,commend me ty,0.0
6232,55599,2678,2057.5916,8,ofcours no ,0.0
6233,55612,2682,2716.7106,0,this team is so noob sorry,2.0
6234,55613,2682,2724.0689,0,riki carry us all,0.0
6235,55690,2685,2479.59858,3,a moy kupil bloodthorn?,0.0
6236,55721,2686,1898.61846,4,commend shaman,0.0
6237,55728,2687,1256.67254,2,you countered me alright,0.0
6238,55733,2687,1289.73114,2,you trash?,1.0
6239,55735,2687,1313.65854,2,practice makes perfect. not trash,0.0
6240,55752,2688,1092.43322,5,creep block is too strong,0.0
6241,55762,2689,1375.23087,5,report weaver pleqase,0.0
6242,55768,2689,1404.29047,5,report weaver plz,0.0
6243,55883,2692,1889.73303,8,tY ALOT,0.0
6244,55884,2692,2085.33263,9,RAT ,0.0
6245,55915,2693,1285.85273,5,rly trash,2.0
6246,55938,2694,1879.55347,7,you fucking asshole,2.0
6247,55992,2699,1079.86639,7,report ember pls thanks,0.0
6248,56003,2700,13.39673,8,pls some bombs in russia will be great,2.0
6249,56011,2700,1294.68385,5,and i wasnt even moving /,0.0
6250,56026,2700,2546.40505,3,pudge is real,0.0
6251,56031,2701,408.26699,0,he abandoned last game ,0.0
6252,56039,2701,1977.16433,7,too late to come online,0.0
6253,56042,2701,2136.64093,6,he dint want to play with tech,0.0
6254,56044,2701,2140.78833,6,report bh all,0.0
6255,56051,2701,2300.39873,4,gg comeback,0.0
6256,56058,2702,-84.31276,8,can we pause,0.0
6257,56059,2702,-78.61414,8,i had this image of cm and mirana blowing sniper,0.0
6258,56060,2702,-78.61414,8,need to rub one out,0.0
6259,56062,2702,-70.84936,0,3 seconds should ahve been enough,0.0
6260,56065,2702,-58.9856,4,not going to wash your hands?,0.0
6261,56066,2702,-56.71948,6,well I wasted my pause there RIP,0.0
6262,56067,2702,-51.5874,3,that was the most basic ugly cm model,2.0
6263,56069,2702,-31.99219,8,has a small space,0.0
6264,56071,2702,-24.26074,8,that shows cleavage,0.0
6265,56073,2702,-17.86231,8,gotta rub one out again,0.0
6266,56075,2702,1179.31204,4,they going to start getting salty at you sniper,0.0
6267,56077,2702,1192.24224,0,i heard jug called yoiur mom a whore,2.0
6268,56078,2702,1218.96904,6,they're just gonna leave jugg farm lol,0.0
6269,56083,2702,4085.07084,3,i was gonna buy one of these,0.0
6270,56085,2702,4094.89894,7,doesnt matter its over anyway,0.0
6271,56087,2702,4102.60224,5,he is bad,0.0
6272,56090,2702,4132.11964,4,wow you guys prolonged that so much,0.0
6273,56096,2704,632.7455,0,ff pls lol,0.0
6274,56097,2704,640.4103,0,report timber lol,0.0
6275,56111,2704,835.0961,3,worst team ever,0.0
6276,56116,2704,942.2699,0,report useles timber pls,2.0
6277,56120,2704,1384.1953,0,0 ward 0 cour,0.0
6278,56159,2707,2103.53092,3,report trooll,0.0
6279,56161,2707,2109.48462,1,these guys,0.0
6280,56170,2708,871.8871,9,space created ,0.0
6281,56186,2711,77.01453,8,maphack,0.0
6282,56253,2714,2393.8849,3,easy bite,0.0
6283,56270,2716,1151.43149,4,hahahahah i cant believe what retards i have,2.0
6284,56271,2716,1161.49569,8,you have omni on two supports ,0.0
6285,56272,2716,1164.96149,4,this enigma and ench are totaly usseles,2.0
6286,56273,2716,1175.62549,4,i have nothing,0.0
6287,56274,2716,1179.55789,9,they are not useless,0.0
6288,56275,2716,1184.62339,9,they have feeded me,0.0
6289,56276,2716,1191.08849,4,"yeah, thats it",0.0
6290,56284,2716,1545.90179,4,pros against retards,1.0
6291,56286,2716,1556.63249,8,i play this hero for the first time,0.0
6292,56290,2716,1580.22679,4,but my ench and enigma plays this game for first time,0.0
6293,56345,2717,2946.53225,2,COMEND,0.0
6294,56419,2717,3933.33255,2,easy,0.0
6295,56441,2719,115.03858,1,need rc,0.0
6296,56537,2724,2943.49518,5,Realy?,0.0
6297,56547,2724,4489.64358,1,kemon creeps.,0.0
6298,56552,2724,4673.45618,3,ulti tower ss,0.0
6299,56559,2724,4697.62818,1,sorry2/,0.0
6300,56560,2724,4699.75318,7,come back is real,0.0
6301,56574,2726,812.94901,1,not really,0.0
6302,56575,2726,821.68021,9,alright youre just an idiot,0.0
6303,56576,2726,825.27933,1,not really,0.0
6304,56577,2726,825.67923,9,if you want the truth,0.0
6305,56578,2726,830.74467,1,not really,0.0
6306,56579,2726,1001.10307,9,how bout now,0.0
6307,56588,2727,-70.3817,7,rofl,0.0
6308,56614,2729,1655.62908,4,whats your problem man,0.0
6309,56709,2731,1486.6703,8,slark actually retarded,2.0
6310,56719,2731,1548.2886,6,Feed for CK was real,0.0
6311,56722,2733,95.94323,2,rofl,0.0
6312,56733,2733,2396.02933,4,hes fucking god,1.0
6313,56737,2734,1431.08387,8,Phew,0.0
6314,56741,2734,2151.83297,6,gg dp feed too much,0.0
6315,56742,2734,2173.87477,7,useless dk glass cannon didnt wanna play with team get blink sb or tank like a dk does in the line up we have,2.0
6316,56745,2734,2215.34937,8,Worth,0.0
6317,56762,2735,1951.38264,5,really?,0.0
6318,56763,2735,1951.38264,7,its fair,0.0
6319,56768,2735,1951.61684,2,END THIS TB SO NOOB,2.0
6320,56783,2736,759.48125,5,it wont change anything,0.0
6321,56802,2738,1069.67212,4,injoker is there,0.0
6322,56803,2738,1073.60452,4,ops sorry all chatr,0.0
6323,56804,2738,1240.36382,5,piss off,0.0
6324,56806,2738,1254.62702,4,you mean fuck of ?,1.0
6325,56808,2738,1268.49022,5,no stop coming near me please,0.0
6326,56809,2738,1274.08892,5,i just want to hit creeps,0.0
6327,56813,2738,1901.64022,1,shut up vpoid youre fucking terrible,2.0
6328,56815,2738,1905.38642,4,im too tank for u to duel,0.0
6329,56817,2738,1907.79462,1,that was the worst chrono ive seen,0.0
6330,56818,2738,2023.25452,4,space created,0.0
6331,56819,2738,2063.32442,0,if i was not in this voids team i wish he has a loss  fuck it,2.0
6332,56822,2738,3057.64472,3,nice bashes,0.0
6333,56823,2738,3061.72522,3,from my basher,0.0
6334,56824,2738,3063.79902,3,might as well sell it,0.0
6335,56829,2738,3124.10442,9,that dmg,0.0
6336,56841,2739,1353.3696,9,Sf wp,0.0
6337,56857,2741,2430.23197,2,another 1 man game,0.0
6338,56868,2742,3244.14282,6,can we swap slark with sven?,0.0
6339,56873,2742,3386.15992,9,Slark won for you,0.0
6340,56875,2742,3393.01672,8,commended techies,0.0
6341,56882,2743,614.91654,2,Rofl,0.0
6342,56884,2743,661.70514,6,strong players,0.0
6343,56897,2743,868.78784,5,top,0.0
6344,56901,2743,937.57104,8,dis for wat,0.0
6345,56902,2743,944.63604,2,Shut the fuck up man,1.0
6346,56908,2743,1188.10994,8,snowball for wat,0.0
6347,56914,2743,1204.83914,2,Who thinks he is miracle,0.0
6348,56915,2743,1306.81424,8,trying to ward for what,0.0
6349,56918,2743,1324.67654,2,so fucking shit,1.0
6350,56932,2743,1416.78734,8,snowball for what,0.0
6351,56933,2743,1426.65164,2,blink for what?,0.0
6352,56935,2743,1445.71364,2,Ward?,0.0
6353,56943,2743,1479.90534,2,A anceint acc,0.0
6354,56959,2743,2007.44264,4,try to,0.0
6355,56962,2743,2927.51004,2,Everyone think he is miracle,0.0
6356,56965,2743,2939.55104,3,wants farm priority,0.0
6357,56971,2743,2953.06374,6,IM ONLY THE RAL MIRACLE,0.0
6358,56972,2743,2953.59894,2,nothing more,0.0
6359,56983,2745,866.15514,7,nothing,0.0
6360,56987,2745,866.15514,3,what does prob,0.0
6361,56995,2745,866.15514,0,i finally got around to watching rogue on etonight,0.0
6362,56996,2745,866.15514,0,why couldn't episodes 7 and 8 be that good man.....,0.0
6363,56999,2745,866.15514,2,anytime now,0.0
6364,57001,2745,866.15514,9,what is rogue?,0.0
6365,57005,2745,938.67084,3,that hurt,0.0
6366,57022,2745,1533.65884,7,we have 1 tower though,0.0
6367,57023,2745,1540.25724,7,AND ITS A GOOD ONE,0.0
6368,57024,2745,1566.38414,3,ready,0.0
6369,57028,2745,1741.79564,7,SKILL NOT FOUND,0.0
6370,57041,2745,2709.89334,7,was fun,0.0
6371,57044,2745,2729.69414,4,so glad not losing ot anti fun,0.0
6372,57056,2746,2208.94396,5,bathrooom,0.0
6373,57058,2746,2208.94396,5,thanks ,0.0
6374,57088,2747,1793.47964,3,che nyx,0.0
6375,57138,2753,836.73301,4,End please,0.0
6376,57140,2753,864.52618,6,u played too aggresive,0.0
6377,57142,2753,1127.12878,0,thank god for our omni or we wouldn't of won that fight ,0.0
6378,57145,2753,1140.39218,4,She's mad cause she picked a 90 minute hero in turbo.,0.0
6379,57146,2753,1149.05678,4,And is confused as to why shes getting her ass kicked,0.0
6380,57148,2753,1154.52208,6,you can play better,0.0
6381,57149,2753,1175.11708,0,this dumbass thinks that turbo means every hero turns into an sb or axe ,0.0
6382,57150,2753,1186.24768,8,you guys are so bad. sniper 16-0,0.0
6383,57151,2753,1211.10828,5,the throw,0.0
6384,57155,2753,1338.21058,4,Told you she was a coward,0.0
6385,57158,2753,1374.86828,0,that aggressive play really worked for us there ,0.0
6386,57164,2753,1386.59868,6,no need to be mad,0.0
6387,57165,2753,1388.46498,0,cant play game ,0.0
6388,57167,2754,1510.16463,3,SO GOODp layer stacking armor auras,0.0
6389,57193,2759,987.95873,9,i heard that clock,0.0
6390,57216,2760,0.86646,6,what wrong?,0.0
6391,57222,2760,1828.78732,9,WTf IS THAT,0.0
6392,57223,2760,1835.94512,9,why my team like 2k players,0.0
6393,57242,2761,1043.8785,8,guys he has been gone for a long time ,0.0
6394,57243,2761,1043.8785,8,Why not just play the dotes?,0.0
6395,57245,2761,1043.8785,0,He in game,0.0
6396,57251,2761,1985.5329,8,have to do this again,0.0
6397,57256,2762,807.63614,2,Wtf?,1.0
6398,57260,2762,1883.47504,3,bate mais forte fia,0.0
6399,57266,2764,1211.57083,9,this am ults,0.0
6400,57270,2764,1379.12993,6,ok lets delay this game,0.0
6401,57271,2764,1383.19563,6,waste time,0.0
6402,57273,2764,1610.40673,5,ofc 0 help,0.0
6403,57274,2764,1630.66853,5,so typical,0.0
6404,57278,2766,-76.54798,8,wait our team mate for fair game,0.0
6405,57300,2767,1812.3706,1,ty for ni bash,0.0
6406,57301,2767,1941.1426,2,void that ult sure was worth it,0.0
6407,57305,2767,2501.8526,2,THANK YOU,0.0
6408,57307,2767,2513.8936,2,it's very pretty gem,0.0
6409,57308,2767,2517.7066,2,much romantic of u,0.0
6410,57310,2767,2642.3645,4,one gank on void otherwise we woulda lost,0.0
6411,57320,2768,22.99439,1,shityt pudge,2.0
6412,57322,2768,124.30298,1,shitty pudhge,2.0
6413,57324,2768,989.75835,1,shitty carry,2.0
6414,57325,2768,991.49125,1,shitty mid,2.0
6415,57329,2768,1167.91485,7,c'mon bruh,0.0
6416,57330,2768,1175.57965,1,the fuck  you doing there,1.0
6417,57364,2771,-4.83216,6,for boosting,0.0
6418,57368,2771,6.96497,2,this my smurf acc ,0.0
6419,57372,2771,14.76306,6,twitch,0.0
6420,57373,2771,123.9364,6,i hope you die from cancer huskar,2.0
6421,57408,2771,1822.29034,7,End it,0.0
6422,57410,2772,-52.0873,0,give reason to pause,0.0
6423,57413,2772,-32.45875,1,its new years day ,0.0
6424,57414,2772,-24.8606,7,who cares about new year?,0.0
6425,57424,2772,315.4563,9,rofl,0.0
6426,57429,2772,334.3184,8,thanks,0.0
6427,57437,2772,1728.4712,5,this void ,0.0
6428,57441,2772,2257.0049,8,thanks,0.0
6429,57461,2773,1804.67846,8,best clock,0.0
6430,57463,2773,1842.00566,8,1 2 3 sound check,0.0
6431,57478,2774,2899.52807,6,why meepo so noob,2.0
6432,57489,2774,2943.61157,6,1st time meepo is it,0.0
6433,57492,2774,2951.53857,4,fake ancient,0.0
6434,57504,2775,1174.01332,5,he want it ,0.0
6435,57505,2775,1185.34392,5,And say go away from my lane,0.0
6436,57506,2776,-99.58286,3,why so serious,0.0
6437,57513,2776,1138.88858,2,18 min srsly?,0.0
6438,57516,2776,1153.68498,6,wtf this team,1.0
6439,57519,2776,1199.57378,0,too fast,0.0
6440,57520,2776,1204.17268,0,one way rape train,1.0
6441,57525,2778,-111.89083,0,just w8 idiot s shit remack,2.0
6442,57532,2778,-85.28515,0,whos party dire?,0.0
6443,57543,2778,-85.28515,0,who mid dire?,0.0
6444,57547,2778,-85.28515,5,try to SS our base,0.0
6445,57551,2778,-85.28515,0,how to use sunstrike,0.0
6446,57552,2778,-85.28515,6,new meme,0.0
6447,57553,2778,-85.28515,0,is it wex,0.0
6448,57560,2778,-85.28515,0,really ,0.0
6449,57562,2778,-85.28515,5,what ?,0.0
6450,57563,2778,-85.28515,0,fucing shit this team scks,2.0
6451,57564,2778,-85.28515,7,abby fuckboy,2.0
6452,57565,2778,-85.28515,5,you too then,0.0
6453,57570,2778,-78.95047,7,LOL report that three pt,0.0
6454,57572,2778,-71.48254,5,and remake,0.0
6455,57575,2778,-24.89392,0,who party dire,0.0
6456,57576,2778,-19.02868,0,is it pudhe and omni drow,0.0
6457,57579,2778,-7.63147,0,who?,0.0
6458,57584,2778,5.76526,5,they will not coming back,0.0
6459,57653,2781,2942.95428,0,game of retards,2.0
6460,57673,2781,3016.53828,6,so iso,0.0
6461,57683,2782,2013.74078,8,once again,0.0
6462,57690,2782,2516.78768,6,no online steam,0.0
6463,57691,2782,2520.19928,4,sf little pussy )\,2.0
6464,57700,2783,1717.11408,0,our carry lose the lane with omni ,0.0
6465,57761,2786,2428.85976,8,what,0.0
6466,57763,2786,2486.79046,3,"op heroes, shit picks",1.0
6467,57795,2789,1028.28226,6,and solo rosh,0.0
6468,57796,2789,1034.14746,6,he just dont know that he can do it,0.0
6469,57798,2789,1043.61186,6,thats all,0.0
6470,57801,2789,1431.11726,9,you cant touch this,0.0
6471,57813,2789,2663.25386,5,commend carry huskar,0.0
6472,57829,2790,1537.2913,5,rofl,0.0
6473,57860,2792,2821.62664,0,good come back wp guys,0.0
6474,57863,2793,-222.57262,0, all planed guys,0.0
6475,57864,2793,-206.43756,0,it is like my signature hero,0.0
6476,57865,2793,-129.08771,0,guys i am a bit drunk so take it easy on me,0.0
6477,57866,2793,-115.55148,0,and  i usually dontplay underlord,0.0
6478,57867,2793,-115.35144,7,please shut the fuck up and play,1.0
6479,57868,2793,-101.21509,1,why so negative clinkz?,0.0
6480,57870,2793,-69.3164,7,not a single one of them went above 12k networth,0.0
6481,57871,2793,-68.6499,0,and lost?,0.0
6482,57873,2793,-49.25464,7,this hero is dead,0.0
6483,57874,2793,-47.78833,1,this will change this game,0.0
6484,57878,2793,-29.52612,0,and he cant play arc warden,0.0
6485,57879,2793,-21.72803,0,so u have a pretty good chance to win,0.0
6486,57880,2793,-20.86156,1,that also plays a factor,0.0
6487,57883,2793,1087.53444,5,report clingz please :),0.0
6488,57884,2793,1103.13064,7,typical juggernaut teammate lol,0.0
6489,57887,2793,1126.32494,7,had so fucking enough of this jugg carrys and teir friends,2.0
6490,57888,2793,1126.65824,5,U are solo faming top while ur t2 is getting fucked,1.0
6491,57889,2793,1135.85594,5,I also come for a gank and u are too scared to go on a wd,0.0
6492,57890,2793,1261.89184,0,i had to turn on music...,0.0
6493,57894,2793,1272.48934,5,clingz is slow anyway too,0.0
6494,57895,2793,1274.68874,0,why are u so aggressive...,0.0
6495,57897,2793,1282.75344,7,TYPICAL JUGG TEAM,0.0
6496,57898,2793,1293.48414,5,are u part of our team then?,0.0
6497,57899,2793,1304.48144,0,what team?,0.0
6498,57904,2793,1686.92144,1,im actually done,0.0
6499,57905,2793,1692.52004,1,with this shitshiow,2.0
6500,57908,2793,1703.45074,2,3 x in row,0.0
6501,57910,2793,1710.73684,1,supps stealing cours and kill the cours,0.0
6502,57915,2793,1729.19974,7,sorry mate,0.0
6503,57916,2793,1736.02294,7,i'm trying hard to win,0.0
6504,57918,2793,1749.40184,5,ure snowballing cuz i won u game,0.0
6505,57919,2793,1753.28174,5,or actually jugg,0.0
6506,57920,2793,1756.96094,0,well it is ok just party mmr ,0.0
6507,57921,2793,1770.20604,0,and i am kind of glad that players like pugde lose,0.0
6508,57923,2793,1781.91254,0,so they have no chance to get higher,0.0
6509,57925,2793,1795.22454,5,id trade ur pudge fo our flaming brainless clingz anyway <3,2.0
6510,57929,2793,1812.75104,5,come with us pudge,0.0
6511,57930,2793,1816.63094,7,brainless clingz lol,2.0
6512,57935,2793,1846.46584,7,better than our typical lion friend of jugg,0.0
6513,57936,2793,1876.23394,5,clignz u have not finished ur boots and have 1 bloodthorn minute 31,0.0
6514,57937,2793,1890.08104,7,dont ned bots,0.0
6515,57938,2793,1903.12554,7,take my boots pudge,0.0
6516,57944,2793,2096.58454,5,oh no wait ure building a fucking hex with a lion,1.0
6517,57945,2793,2099.99614,5,who droppe du,0.0
6518,57947,2793,2107.35454,7,cause my lion is slow :/,0.0
6519,57949,2793,2128.96154,5,'I build something retarded.... lemme blame it on team mate',1.0
6520,57957,2793,2472.69904,1,that happens,0.0
6521,57965,2793,2486.01104,0,the alcohol u know,0.0
6522,57966,2793,2486.01104,1,to the best of us,0.0
6523,57970,2793,2516.98314,1,congrats on your jugg win,0.0
6524,57975,2793,2527.28494,5,when we are done clingz make sure to give jugg a good sucky sucky as a thank you that he carried ur ass ok?,2.0
6525,57976,2793,2530.83034,7,champagne on me today,0.0
6526,57980,2793,2541.80104,1,for champagne and sucking,0.0
6527,57982,2793,2566.41824,7,cant believe how much lion is sucking juggs dick over a joke lol,0.0
6528,57983,2793,2579.79714,7,when did friendship became so gay lol,0.0
6529,57984,2793,2586.55354,0,dont know dude,0.0
6530,57985,2793,2595.31664,5,Its not gay if Im a girl u dipshit lmao,2.0
6531,57990,2793,2633.71414,0,isnt this a joke anymore?',0.0
6532,57993,2793,2746.89974,1,that pudge,0.0
6533,57998,2793,2752.11754,5,that was good,0.0
6534,58000,2793,2767.16874,1,he tricked us into thinking he is in our team,0.0
6535,58001,2793,2771.18244,1,but he was in yours all along,0.0
6536,58004,2793,2789.84594,1,i thought so,0.0
6537,58019,2794,1558.15283,5,you really wanted this eh,0.0
6538,58021,2794,1564.28473,9,gl further,0.0
6539,58023,2794,1577.41483,3,70% wr pudge xD,0.0
6540,58026,2794,1604.00833,5,u are playing,0.0
6541,58029,2794,1607.60743,5,and we have,0.0
6542,58032,2794,1612.80613,3,so what ?,0.0
6543,58034,2794,1615.53883,3,loser and retard,2.0
6544,58057,2795,786.80792,4,please,0.0
6545,58059,2795,786.90782,9,problem with your brai,0.0
